id,name,desc_length,sector_count,team_score,traction_score,market_score,product_score,vision_score,total_god_score,sectors,status,has_extracted_data
52640c09-c9ae-42ed-b110-6464d3245c16,"ArgueWiki",149,1,30,20,30,30,30,40,"technology",approved,0
df2d5213-9416-4d7b-96e5-55196c34fa0a,"Thiel-Backed Bank",92,2,30,20,70,30,30,40,"fintech|gaming",approved,0
3510f145-7a5a-40dc-8b2c-73760cf23120,"ToolPipeline",71,1,30,20,30,30,30,40,"technology",approved,0
cfcdb766-cf0c-494c-bcc2-cc59747e3ead,"Latameo",165,1,30,20,30,30,30,40,"technology",approved,0
3539e443-af74-4241-b069-23b869b6da5d,"Kadoa",143,1,30,20,30,30,30,40,"technology",approved,0
53ae15bc-e773-45e9-aca4-be73cc4bb17c,"Empromptu",215,2,30,20,70,30,30,40,"ai/ml|saas",approved,0
113a8425-263d-453c-a2ff-266346dbc221,"Kalshi",27,1,30,20,30,55,30,40,"gaming",approved,0
11b62697-8c48-4293-8536-3deafc579ee4,"Tooly",163,1,30,20,30,30,30,40,"technology",approved,0
5799cd12-71f8-422a-80fd-ff235023baed,"Elemind",210,1,30,20,60,30,55,40,"ai/ml",approved,0
bbeb35d0-59d2-403a-9f31-ff4efd186add,"Servury",146,1,30,20,30,30,30,40,"technology",approved,0
295a956a-1176-4fff-a23d-4f23db036da7,"Advanced Micro Devices (AMD)",80,1,30,20,60,30,30,40,"climate tech",approved,0
1cadee1a-3dac-4f67-9ce8-918a79745927,"Anna's Archive",89,1,30,20,30,30,30,40,"technology",approved,0
fc74bf42-725f-4c7e-81b4-f75a7e9c6213,"NoteGPT",72,1,30,20,30,30,30,40,"technology",approved,0
fe3695ac-c4b1-44d1-b43e-2ec904c9230c,"VulcanForms",235,2,30,20,40,30,30,40,"cleantech|developer tools",approved,0
0fe47937-76c5-4321-b4bd-1299bb842572,"Fosi Audio",108,1,30,20,30,30,30,40,"technology",approved,0
438be977-e16b-4824-97c2-b8f1ecb8f018,"Touched Grass",67,1,30,20,30,30,30,40,"technology",approved,0
fdd34e68-0449-4d70-a9e3-bb9f3257387f,"GetProfile",68,1,30,20,30,30,30,40,"technology",approved,0
f7e1ecaa-15d6-4c85-a89c-8bfc9baeffc4,"Noya",43,1,30,20,30,55,30,40,"technology",approved,0
09f3b5a9-30d4-45f3-a834-efe1275be608,"Verkor",76,1,30,20,30,30,30,40,"technology",approved,0
9ca06710-6824-43ff-936d-4677f431a310,"Hedra",40,3,30,20,40,55,30,40,"gaming|media|consumer",approved,0
c8a03ce2-00e6-4cc2-b376-0e6f089f06d3,"Cariqa",44,1,30,20,30,30,30,40,"technology",approved,0
296e5f7d-8402-4d39-b6b2-5ba18bc495ce,"NOIZ AI",69,1,30,20,30,30,30,40,"technology",approved,0
f6e819ad-8d93-4c26-a51b-abdc6944a154,"OneHash",229,3,30,20,70,30,55,40,"saas|cleantech|gaming",approved,0
d866ee8d-97a1-4954-8a91-17a6aa9c9f5e,"ideogram-ai",224,1,30,20,60,30,55,40,"ai/ml",approved,0
8f2e1919-d31d-4965-b9b4-f14ddde2040d,"Espresso",29,3,30,20,70,55,30,41,"fintech|developer tools|gaming",approved,0
1dfa89c1-d08c-4588-ba08-5d09fb0d9517,"Adonis",215,3,30,20,70,30,30,40,"ai/ml|healthtech|cleantech",approved,0
96696de7-bbc8-4f95-bc57-a20739b2ce59,"Cabify",60,1,30,20,30,30,30,40,"technology",approved,0
77e03770-2709-43e3-9924-cd86ab9a6385,"Hinge Health",248,2,30,20,40,30,55,40,"healthtech|gaming",approved,0
debcaa71-6153-4662-9f17-ea13c02bd874,"METR",100,1,30,20,30,30,30,40,"technology",approved,0
ba20c509-23d4-4153-9ee0-6710de9ddef4,"Taking Care",54,1,30,20,30,30,30,40,"gaming",approved,0
e3d8f6cf-18cd-48ca-98e6-a7137f42542c,"Chameleon",43,1,30,20,30,30,30,40,"technology",approved,0
41aac886-82a7-4ed8-8acf-74b0a4553327,"Rula",199,1,30,20,30,30,55,40,"healthtech",approved,0
3ccf6c80-120f-499a-8006-70e7976bf94b,"MyLens",65,1,30,20,30,30,30,40,"technology",approved,0
757928d5-bb79-4f7f-9a52-4c383b48fe6f,"Pylon",224,2,30,20,70,30,55,40,"saas|hr tech",approved,0
b67c74dc-d9f4-4bea-b315-39be48578362,"Aerodome",216,2,30,20,40,30,30,40,"cleantech|robotics",approved,0
11c960bb-fadb-41a8-a9a9-bdbe88dbe144,"Shield AI",129,1,30,20,30,30,30,40,"technology",approved,0
11ea03d4-8dcb-4c4e-b77a-89041eebda21,"Wave Browser",78,1,30,20,30,30,30,40,"technology",approved,0
c65566b9-6eba-4ea0-ae6d-18318cc1935a,"Base Power",50,2,30,20,40,55,30,40,"developer tools|gaming",approved,0
fab97153-0383-4dfa-9530-8cdb24d8fbe0,"Mullvad VPN",69,1,30,20,30,30,30,40,"technology",approved,0
58d5f9ab-8902-448f-9aa0-05ee8408eaca,"MiMo-V2-Flash",60,1,30,20,30,30,30,40,"technology",approved,0
18aa3fef-892f-4d31-b32d-9baed2bb740f,"Joon Care",81,1,30,20,30,30,30,40,"technology",approved,0
7df70c28-ffcd-49e3-9d8c-e4336a29f6ac,"American Drive Acquisition",52,1,30,20,30,30,30,40,"technology",approved,0
3bcb4bc0-27c6-4141-aab7-ffd0f2905a78,"Stream Security",216,1,30,20,30,30,30,40,"cybersecurity",approved,0
6eefa5bf-abf8-416f-9914-3cab2bce9dd7,"Exopriors",147,1,30,20,30,30,30,40,"gaming",approved,0
c184fb0e-f32d-4db4-801d-c4db47b8245d,"Kanmail",100,1,30,20,30,30,30,40,"technology",approved,0
825e8be9-9573-4af3-9275-04a0c7170b71,"LiteClient",128,1,30,20,30,30,30,40,"developer tools",approved,0
d456a18d-c037-40d8-b405-0719321d607a,"Magma",63,1,30,20,30,30,30,40,"technology",approved,0
05495e53-495e-4fd9-afd3-3dcf3bec9797,"Flowdrop",95,2,30,20,70,30,30,40,"saas|gaming",approved,0
110e0740-8eff-4bfb-975f-f2fcd791216c,"Investar",52,1,30,20,30,30,30,40,"technology",approved,0
c1f37131-cdb7-4b36-999a-0163854341ac,"Traversal",40,1,30,20,30,30,30,40,"technology",approved,0
51b80234-5b48-457b-9f67-82c6affea56b,"AI Authority Gateway",112,1,30,20,30,30,30,40,"technology",approved,0
86c59162-6797-4925-ada4-ed08ce314403,"TorForge",81,1,30,20,30,30,30,40,"technology",approved,0
d3b11146-fff5-402b-bbae-776b21527d04,"Hadean",82,1,30,20,30,30,30,40,"technology",approved,0
2e2c42f0-8b2b-4972-a528-24393af69241,"Curalta Foot & Ankle",40,1,30,20,30,30,30,40,"technology",approved,0
c041218d-d70b-4927-8cd7-ac3c62de2899,"Acclime",26,1,30,20,30,30,30,40,"technology",approved,0
63ee79f5-b287-4bba-aa9a-8b1cfebde86c,"black-forest-labs / flux-2-pro",235,1,30,20,60,30,55,40,"ai/ml",approved,0
d1e5e185-c449-4d86-b497-d96b470169b1,"MiMo",45,1,30,20,30,30,30,40,"technology",approved,0
c218450c-f888-47e7-a404-c7e3df91a5ec,"Runway",92,1,30,20,30,30,30,40,"technology",approved,0
09e3c070-a0e1-4aaf-8014-0923b7808bb2,"Novoflow",22,1,30,20,30,30,30,40,"technology",approved,0
3107000f-c7b6-4c27-9d00-c005ab46553b,"Rue",84,2,30,20,70,30,30,40,"climate tech|developer tools",approved,0
1caa9133-331b-4b63-87e5-1fce7cd83db1,"Whisper Snapper",122,1,30,20,30,30,30,40,"gaming",approved,0
98323425-5fda-403f-b538-2856a33c8a2c,"Gojek",81,1,30,20,30,30,30,40,"technology",approved,0
dfcd6254-ed31-43ed-b110-d58db1366043,"August Health",43,1,30,20,30,30,30,40,"technology",approved,0
dc1fd35d-5686-41c6-9e7f-a5133df98547,"Airbuds",16,1,30,20,30,30,55,40,"technology",approved,0
e40a1309-ccc8-4168-9d85-fcea1c5249cb,"Unnamed Israeli AI Hacking Startup",260,3,30,20,70,30,55,40,"ai/ml|cleantech|cybersecurity",approved,0
826849cb-3bcf-414d-bd64-3f8dec0c3231,"Kitman Labs",230,1,30,20,30,30,30,40,"cleantech",approved,0
4348f73e-f640-414c-81f9-9f3977ec92bb,"ArkTabs",117,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
e3500524-ed30-4ea0-87e1-2fb92e04e50e,"lightricks / ltx-2-retake",231,1,30,20,30,30,55,40,"cleantech",approved,0
86738cf4-4580-42f8-90d1-5f94109825bf,"ConnectMachine",98,1,30,20,30,30,30,40,"gaming",approved,0
54c6cebd-61d5-46da-b15c-04fec89b77f8,"Wafer",93,3,30,20,70,30,30,40,"climate tech|developer tools|gaming",approved,0
dbbb58ab-dc08-4239-9979-14ee849bd43b,"BrowserForge",126,1,30,20,30,30,30,40,"technology",approved,0
97fd68f1-33f8-4718-b24a-ee82932c1a18,"Candosa",214,1,30,20,30,30,55,40,"technology",approved,0
4f4fe777-bd2e-4aca-bf97-29a993517ab8,"Foundation EGI",223,2,30,20,40,30,30,40,"gaming|hr tech",approved,0
aea1831c-dffb-45b3-9f44-b594487a5593,"Qwen / Qwen-Image",228,1,30,20,30,30,30,40,"technology",approved,0
500b728b-6143-4ea4-9688-47975e938e50,"Slate",42,1,30,20,30,30,30,40,"technology",approved,0
440dda65-7080-427b-b13a-ba3b7c163b3a,"Rad Power",33,1,30,20,30,30,30,40,"technology",approved,0
8e0c8ad2-3ec4-4e98-8343-f11ac747e36c,"Mill",57,1,30,20,30,30,30,40,"technology",approved,0
7f738935-6e81-4ed2-b698-ddd135af37de,"UpCharge App\t\t\t\n\t\t\n\t\t\n\t\t\n\t\t\tRead",49,1,30,20,30,30,30,40,"technology",approved,0
39d9ac12-6841-46c9-ab00-a2e1c907064f,"Waze",225,1,30,20,30,30,55,40,"gaming",approved,0
c0ab0350-9565-4d85-92d1-33c7eb074229,"Gen-4.5",232,2,30,20,70,30,55,40,"ai/ml|cleantech",approved,0
3af7fa18-b800-4a65-84b1-e2bd73a58521,"Duvo",30,1,30,20,30,30,30,40,"technology",approved,0
7f9d300d-7318-4305-8444-ef1450084b65,"Motif reveals",139,1,30,20,30,30,30,40,"technology",approved,0
88710174-e99b-4adb-a368-c1d4eb99c6a2,"SharkNinja",71,1,30,20,30,30,30,40,"technology",approved,0
df76f802-e24d-4ea5-a26f-15b6cca0252a,"Erebor",112,1,30,20,60,30,30,40,"fintech",approved,0
86673420-2fa6-483d-b679-16fde8e71208,"IDDQD Internet",146,3,30,20,70,30,30,40,"saas|developer tools|proptech",approved,0
f452d6cc-9765-4fef-87a5-5a871f1789d5,"Tecovas",79,1,30,20,30,30,30,40,"technology",approved,0
efc5d934-5339-4657-8ee9-c83dc51e06d3,"LeadSynthAI",36,1,30,20,30,30,30,40,"technology",approved,0
f6f8d0b9-c5f7-4d1e-b1a5-92fb5ce7e0a0,"Silicon Valley Banking Startup",138,2,30,20,70,30,30,40,"fintech|gaming",approved,0
cd1de964-6b29-44e4-a716-5fdb237ec15a,"TikTok U.S.",144,1,30,20,30,30,30,40,"technology",approved,0
b957a367-6706-4a5c-90ac-1eeb8adc5fee,"Azra Games",48,1,30,20,30,30,30,40,"gaming",approved,0
2c125d47-34c4-4354-bc9b-6bc2bba3cad8,"Wintermute",60,1,30,20,30,30,30,40,"technology",approved,0
ae6f49b6-c04e-4a34-be6a-16e46941994b,"Quince",69,1,30,20,30,30,30,40,"technology",approved,0
ce993eb3-0ba9-4efa-a761-e59f13359612,"Transit",44,1,30,20,30,30,30,40,"technology",approved,0
ce6a06dd-3890-4482-9feb-d28e7336ce1c,"AMD",89,1,30,20,30,30,30,40,"gaming",approved,0
2207c3c7-3742-46dd-a332-0c1203b23d63,"Labrys",227,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
b3e0840d-8e02-4ee5-b8ce-4166507732f7,"Clio",221,2,30,20,70,30,55,40,"saas|legaltech",approved,0
8e10ddc2-9a2a-468f-b9cd-6ee4c3eea1b7,"Apollo",28,1,30,20,30,30,30,40,"technology",approved,0
328354d8-a10b-4e08-8ca0-c326d9e870de,"Premialab",41,1,30,20,30,30,30,40,"technology",approved,0
48c59eba-29a3-45d3-a724-49ba2eb03244,"onX",200,1,30,20,30,30,30,40,"technology",approved,0
4b786318-d880-4539-8dfd-b319e293845e,"Crunch",111,1,30,20,30,30,30,40,"technology",approved,0
4d7f8ccd-dc81-4dc3-bdb9-7635503ad66a,"Generation Lab",41,2,30,20,70,30,30,40,"climate tech|gaming",approved,0
5232f449-cd70-4984-b921-85f922764fcc,"Design Patterns",151,1,30,20,30,30,30,40,"technology",approved,0
6c6a6f19-10ad-42db-9419-3f8bd38fa8ee,"Mephisto",47,1,30,20,30,30,30,40,"technology",approved,0
a3461cc2-5f0a-48ef-acb8-657ac9323970,"Salsify",29,1,30,20,30,30,30,40,"technology",approved,0
17cdb85a-5f7f-4c3e-a864-32fc07408323,"Smartcat",32,1,30,20,30,30,30,40,"technology",approved,0
b219654f-d4f7-435a-aba0-0422a6310516,"Pixels.rocks",127,1,30,20,30,30,30,40,"technology",approved,0
ff202e06-ee90-4cbb-b298-91c5dd48dd1b,"nexos.ai",32,1,30,20,30,30,30,40,"technology",approved,0
c40244d5-2e2b-4572-a0be-138f419471d5,"DraftKings",106,1,30,20,30,30,30,40,"gaming",approved,0
42c5e997-4243-4e60-b595-7d5a4cce8722,"YesRemoteJobs",166,1,30,20,30,30,30,40,"technology",approved,0
f6ce5411-bb54-4cf4-898d-95bdd7e87acd,"Humans&",37,1,30,20,30,30,30,40,"technology",approved,0
589f959b-9e09-444c-b477-dd3c7a3cedd0,"One Dollar Feedback",106,1,30,20,30,30,30,40,"technology",approved,0
bd2dccef-052e-4646-bb29-adf453afb933,"Shorebird",41,3,30,20,70,30,30,40,"climate tech|developer tools|gaming",approved,0
c087e86c-3a7c-4179-86a7-f7559f6ca468,"Splat",66,1,30,20,30,30,30,40,"technology",approved,0
cf488118-325e-4e2b-a001-b96b880e6dab,"Qwen-Image-Layered",77,1,30,20,30,30,30,40,"technology",approved,0
19016087-4063-4ffc-b694-190f9517c208,"Pebble",213,1,30,20,30,30,30,40,"technology",approved,0
e1a932b3-6539-4e8a-8092-a762d0feaf87,"prunaai / z-image-turbo",229,1,30,20,60,30,55,40,"ai/ml",approved,0
7a671136-229c-40ee-af41-c5afdfc8aa79,"The State Group",74,1,30,20,30,30,30,40,"technology",approved,0
57aa827e-0549-40a8-9434-8f2bcfc74364,"Silicon Valley-focused banking startup",98,2,30,20,70,30,30,40,"fintech|gaming",approved,0
afce20a8-1ae9-4092-b292-061453c86768,"King",24,1,30,20,30,30,30,40,"technology",approved,0
82e6467f-fc03-4ef5-9e38-e55ad1f5dfe3,"Fireworks",29,1,30,20,30,30,30,40,"technology",approved,0
f3c35fe1-fa77-4b3d-824c-3b2b486379ae,"ClickHouse",35,1,30,20,30,30,30,40,"technology",approved,0
273dce80-c832-4241-9cab-56664cc0847d,"AI Serval",45,1,30,20,30,30,30,40,"technology",approved,0
48214037-979b-43e9-b9aa-f660a8bfa3f4,"Daydream",39,1,30,20,30,30,55,40,"technology",approved,0
eb67b8d7-3ecc-4bc6-a06a-382cbb28cf96,"NRAWG",145,1,30,20,30,30,30,40,"technology",approved,0
05993f87-44d4-4544-89a7-d0c90bb2b290,"ETQ",213,1,30,20,30,30,55,40,"technology",approved,0
a46bf854-6800-4899-be56-844f9de85ae1,"JSONViewerTool",26,1,30,20,30,30,30,40,"technology",approved,0
7e50d4d1-bd68-4790-a754-bea7b8f935d3,"Mistral OCR",95,1,30,20,30,30,30,40,"gaming",approved,0
24d5af34-b6c6-499c-9b64-725df03249c2,"Claude",66,1,30,20,30,30,30,40,"technology",approved,0
c6eb14eb-5c2f-43a9-8460-dd71ad3ac4a6,"Wealthfront",39,1,30,20,30,30,30,40,"technology",approved,0
c8bc27a8-c000-4d63-921f-b9d21e7d0057,"Cyble Inc",102,1,30,20,30,30,30,40,"technology",approved,0
f176fdf6-1efe-4ec6-99b9-f37aa71a872b,"Municipal Packaging",55,1,30,20,30,30,30,40,"technology",approved,0
2fb83841-4589-4b37-b538-e31ace5542a1,"Gloss Genius",24,1,30,20,30,30,30,40,"consumer",approved,0
97ebfa1d-5fe0-495a-a73b-af7c26348cb2,"Wonderful",37,1,30,20,30,30,30,40,"technology",approved,0
a30c085b-cef4-469f-9ac5-8b399b701041,"VSCO",201,1,30,20,30,30,55,40,"cleantech",approved,0
597628f7-202b-4235-8b9a-f43dd2ff7589,"Echo",51,1,30,20,30,30,30,40,"technology",approved,0
0f50ba77-e4e2-4443-aa46-d0c5db26bc3a,"OneDollarFeedback",137,1,30,20,30,30,30,40,"technology",approved,0
b6acc5f5-b09f-4802-99ee-370dbeed505f,"RIANA Therapeutics",77,1,30,20,30,30,30,40,"technology",approved,0
86a100dc-2ee6-46c8-9d7a-b741ac759fbf,"Speed1",68,2,30,20,70,30,30,40,"fintech|developer tools",approved,0
c92b2228-eb27-4120-8de3-bcee534afed7,"Jan AI",65,1,30,20,30,30,30,40,"technology",approved,0
c1fa536c-2417-4bce-8d1a-22e4c1d1aca9,"Zhipu",46,1,30,20,30,30,30,40,"gaming",approved,0
6912a399-058a-4d89-9683-5a80913aca82,"Day.ai",39,1,30,20,30,30,30,40,"technology",approved,0
bd2b6742-7b37-4822-b145-8962c2e583b2,"Kiosk",50,1,30,20,30,30,30,40,"technology",approved,0
4315ef0d-cc4e-492a-be78-961196ed3e47,"Retro",208,1,30,20,30,30,30,40,"hr tech",approved,0
d06f82ee-9ba3-4510-907a-02a7f1475d01,"HOTH Therapeutics",65,1,30,20,30,30,30,40,"technology",approved,0
2d7f77e0-d510-4d9a-b8b4-c4a4b8592e2a,"Minform",48,1,30,20,30,30,30,40,"technology",approved,0
0eb907f2-58cf-48e0-bb30-df0013a36666,"Tersus Technology",64,1,30,20,30,30,30,40,"developer tools",approved,0
e3eeb0e9-5cf9-4b03-b5ec-540f505e4c72,"Crossbeam",59,1,30,20,30,30,30,40,"technology",approved,0
28b1d847-fa17-4d3f-a4e7-e19e672ac517,"NeuralNest",32,2,30,20,70,30,30,40,"ai/ml|healthtech",approved,1
34fa1119-09e4-4003-bd0d-341f4f223964,"FinFlow",33,1,30,20,30,30,30,40,"fintech",approved,1
353e3f76-888b-4ada-9531-15b99fab381e,"Geomapping",151,1,30,20,30,30,30,40,"technology",approved,0
9e28ddc4-94ee-45bc-a8c4-a45e45e4bf43,"PhaseV",27,2,30,20,70,30,30,40,"healthcare|climate tech",approved,0
719501e5-9295-4010-88cf-2ff25529f34d,"Fivetran & dbt Labs",71,1,30,20,30,30,30,40,"technology",approved,0
d9e2a3d1-4ea4-4ea0-ab87-de6f42744b7c,"Tennr",28,1,30,20,30,30,30,40,"technology",approved,0
1ca338eb-0645-481d-ad62-473d129369bc,"Paragraph.xyz",54,1,30,20,30,30,30,40,"technology",approved,0
5b340ecb-5ea1-475c-ab7b-0e2da892b099,"Clever",214,3,30,20,70,30,55,40,"ai/ml|edtech|cleantech",approved,0
7fc314f0-f811-4105-92de-f51a530e64d0,"United Utility Services",61,1,30,20,30,30,30,40,"technology",approved,0
c3ea6456-eb7c-428c-b114-897957abe7ea,"Kaizen",44,1,30,20,30,30,30,40,"technology",approved,0
740740c9-334d-4fac-ab4d-48059ba4b7a6,"Mirror.xyz",47,1,30,20,30,30,30,40,"technology",approved,0
ede8bddc-8a13-4468-93c3-ea2182585f15,"GC Therapeutics",60,1,30,20,30,30,30,40,"technology",approved,0
d8c8c7bd-1ea9-4299-8bee-b6a23b1122b6,"WRITER AI",49,1,30,20,30,30,30,40,"technology",approved,0
52b66a11-32aa-44c9-9178-fb703a32d225,"sia.vision",213,1,30,20,30,30,55,40,"gaming",approved,0
f783ab64-d52f-4e57-babd-40f176f78782,"Quanta",28,1,30,20,30,30,30,40,"technology",approved,0
5a6a0e89-56a0-4740-abd4-cc17048f751c,"Bonside",220,1,30,20,30,30,55,40,"cleantech",approved,0
5d187f2c-c279-4325-b38a-4d955c3c1e96,"Doppel",27,3,30,20,70,55,30,41,"saas|cybersecurity|gaming",approved,0
8f5a2af5-4465-415b-8f3e-12b30406057a,"Sentry",71,1,30,20,30,30,30,40,"technology",approved,0
3268a9e0-8922-49be-b451-996714be49d3,"Floo",199,1,30,20,30,30,55,40,"technology",approved,0
592dc8e6-f14d-4636-b13c-68b9985bd644,"Jantar GmbH",84,1,30,20,30,30,30,40,"technology",approved,0
72e374c6-33dc-45b8-b35c-be1d40f0c114,"PagerDuty",125,1,30,20,30,30,30,40,"technology",approved,0
cb775eac-6d4c-4dfd-b630-f8b75d7663eb,"Starcloud",131,2,30,20,40,30,30,40,"edtech|gaming",approved,0
16d9c1d9-1ce5-465b-91d4-bc78a3f12daa,"Ideogram AI",225,2,30,20,70,30,30,40,"ai/ml|cleantech",approved,0
fd2b05fe-7762-450f-8665-753c65d66311,"CyberSystems",235,3,55,90,70,55,30,63,"fintech|payments|b2b",approved,1
e946b7d2-bcf9-413b-a3c6-ac46ac7c8179,"Pimlico",29,3,30,20,70,55,30,41,"fintech|developer tools|gaming",approved,0
86758df7-c620-4130-bb42-4c8eccb82b4e,"Datasection",119,1,30,20,30,30,30,40,"technology",approved,0
7f7b9a96-7291-4223-b6f0-28e121e475e0,"United Launch Alliance (ULA)",88,1,30,20,30,30,30,40,"technology",approved,0
c9e5de48-b663-45cf-9a08-eb171fba6c2b,"CloudScale365",39,1,30,20,30,30,30,40,"technology",approved,0
2b3a3ffb-f6d5-4343-af1d-5f3f30dccce8,"Octane",210,1,30,20,30,30,30,40,"technology",approved,0
3807434b-cf02-4234-a6b3-588d5efa9e8e,"Verkada",222,2,30,20,40,30,55,40,"cybersecurity|gaming",approved,0
488a83a5-aa7b-4ecd-b59f-7867cd31d4a5,"DNA Nanobots",47,1,30,20,30,30,30,40,"technology",approved,0
d027d273-6750-4f22-8fa4-3f300550c0bd,"Hallucinations In Mental",61,1,30,20,30,30,30,40,"technology",approved,0
eecb05fd-d9dc-4d13-8891-5f95e8c6e788,"Sprout",87,1,30,20,30,30,30,40,"gaming",approved,0
8a5b2a72-2d1f-4444-83a5-af755123566a,"Patchmanager",19,1,30,20,30,30,30,40,"technology",approved,0
7447e56f-4a0b-48a2-aed1-5a9e2138513c,"Agentforce",108,1,30,20,60,30,30,40,"saas",approved,0
78eea1cd-20c9-4088-a8fc-6b206e5488e6,"ChatGPT Apps",69,1,30,20,30,30,30,40,"technology",approved,0
bdf74731-696c-4016-bfad-c77766ed9c68,"Edison Scientific",21,1,30,20,30,30,30,40,"technology",approved,0
80dfaa26-0513-4e3a-a8cb-d581daa311ef,"Startup Daddy",90,1,30,20,30,30,30,40,"technology",approved,0
6238196b-5a10-43e0-813f-cd830084ed73,"IPF",214,3,30,20,40,55,30,40,"marketplace|consumer|sustainability",approved,0
e9050d6e-a74b-4bfa-ac13-ec03e2a07e0d,"Harmony Baby Nutrition",74,1,30,20,30,30,30,40,"technology",approved,0
05a47b2a-c17f-4150-a202-ab8daeced739,"Brill",76,0,30,20,30,30,30,40,"",approved,0
7096dc84-9194-4eea-a212-87a0de1c7ecb,"Future Greens",83,1,30,20,30,30,30,40,"technology",approved,0
b222dfbe-5206-475d-812b-7bf3d3aa2cbc,"Yestoday",38,1,30,20,30,30,30,40,"technology",approved,0
41809795-bc3f-4b91-a3cf-5dd426b82b63,"Minivet AI",108,0,30,20,30,30,30,40,"",approved,0
f184fb9f-f71a-49d2-9d02-cd370349c2b0,"Olo",217,2,30,20,70,30,30,40,"ai/ml|foodtech",approved,0
966ca290-a322-4d0f-8483-6f88d3143ff0,"sdxl-based",221,1,30,20,60,30,55,40,"ai/ml",approved,0
dc7e2d22-9a7e-4430-acac-85f29622055a,"LegalScribeHQ",65,1,30,20,30,30,30,40,"technology",approved,0
b5785894-beac-4bb4-8423-0042721f3706,"Purchases Octane",47,1,30,20,30,30,30,40,"technology",approved,0
52779af1-387c-4f61-99b0-8539343bd58f,"Swiss BioTech FoRx",72,1,30,20,30,30,30,40,"technology",approved,0
aa2c0e50-4aa4-4fa5-b4e4-b40dadcb6aa2,"Sampriti Bhattacharyya's hydrofoil boats",39,1,30,20,30,30,30,40,"technology",approved,0
ca7778b5-66fb-4e66-a396-2c8ac9460c95,"Neuraworx Medical Technology",50,1,30,20,30,30,30,40,"technology",approved,0
296b1f48-4e6d-4b1f-8422-f3f0b3cb76d4,"Rovio",19,1,30,20,30,30,55,40,"technology",approved,0
75fa244a-5485-4fb8-9144-d4d4875ef8ab,"Teal Health",215,1,30,20,30,30,30,40,"healthtech",approved,0
767d2bd6-3205-4623-b06e-60d0e33f2b0c,"Kraken",204,1,30,20,30,30,30,40,"fintech",approved,0
8b85f8fe-4e92-43ac-9961-30eb51f6e9d8,"Evoke",44,1,30,20,30,30,30,40,"technology",approved,0
f95825f2-8d52-4066-9c7d-23c1b14ab65b,"Top Stories\n\tUS",58,1,30,20,30,30,30,40,"technology",approved,0
241414c4-e254-42c7-8767-5220bec7680f,"Channel3 Raises",62,1,30,20,30,30,30,40,"technology",approved,0
b96416f6-b17e-4cb3-99dd-d04198a5152b,"Leado",51,1,30,20,30,30,30,40,"technology",approved,0
30e43487-9738-4b09-bf07-afe01af0dc09,"Einride",56,1,30,20,30,30,30,40,"technology",approved,0
9df6327e-f415-4d37-b526-f9c4efe20321,"A&B Smart Materials",71,1,30,20,30,30,30,40,"technology",approved,0
7dbc5eb8-ca7a-4da7-8020-90d39da4a38d,"Arbitrum",86,1,30,20,30,30,30,40,"technology",approved,0
486b7ccf-6a89-403d-9a60-c3fa31380563,"Aurora Solar",232,3,30,20,70,30,30,40,"saas|cleantech|gaming",approved,0
2c166ebe-a569-46ed-9205-ac34ce3cf0f2,"Jurvetson of Future",44,1,30,20,30,30,30,40,"technology",approved,0
05b7a5e7-4c9b-459a-8517-41e6142ada7b,"WalletWallet",107,1,30,20,30,30,30,40,"technology",approved,0
5614cf5c-1411-4ab9-b400-3bb310ffafb7,"Octane just",62,1,30,20,30,30,30,40,"technology",approved,0
c9e804b6-c53e-4ff2-a467-cfef8de8206d,"Verodin",226,1,30,20,30,30,55,40,"cybersecurity",approved,0
0b0e2a86-a3b9-46f9-952b-5bf89c85a479,"StackTech",243,3,55,90,40,80,30,62,"ecommerce|marketplace|retail",approved,1
34862d35-b04e-4d25-9455-84a29d94e80d,"Courier",36,1,30,20,30,30,30,40,"technology",approved,0
de980696-27f6-4dec-b471-aa99cb2d12e8,"ZoneShare",68,0,30,20,30,30,30,40,"",approved,0
6ee1e36d-1f72-4fd3-9c80-82db71065712,"Nexture",117,2,30,20,70,30,30,40,"climate tech|foodtech",approved,0
cf380d34-89f1-4b1a-95b9-315857d3e5c3,"MVPs",57,1,30,20,30,30,30,40,"technology",approved,0
3af46234-e124-4616-be16-072992b63f16,"StellarNetworks",244,3,30,90,40,80,30,57,"crypto|web3|defi",approved,1
02018d33-93e9-4afc-ab0b-83c904755a91,"prunaai/hidream-l1-fast",220,2,30,20,70,30,30,40,"ai/ml|gaming",approved,0
c833f79d-7ba1-4e19-b28d-55caad9e1c0f,"Xtalic",41,1,30,20,30,30,30,40,"technology",approved,0
8025d226-4621-4ce5-8b74-88f301fe39a7,"True Markets",216,2,30,20,40,30,30,40,"cleantech|gaming",approved,0
580c1926-4169-44b7-8833-2d1d84cd7d63,"Aster",226,2,30,20,40,30,30,40,"healthtech|hr tech",approved,0
259bd3fd-2fad-41a0-a395-d9d50730ed11,"MetaSense",241,3,55,90,40,80,30,62,"ecommerce|marketplace|retail",approved,1
bd950185-e0c7-4cd4-9325-fa2d20a23f13,"Wonolo",202,1,30,20,30,30,30,40,"technology",approved,0
